id_cliente,nombre,edad,genero,ciudad,distrito,fecha_registro,canal_preferido,segmento
11176,Concepción Dávila,33.0,F,Cusco,San Sebastián,2021-01-23,Web,Ocasional
11177,Octavio Urbina Ortiz,28.0,M,Piura,Miraflores,2020-09-14,Web,Ocasional
11178,Lucía Aida de León Morales,28.0,F,Lima,Barranco,2020-07-18,Tienda Física,Ocasional
11179,Mario Jesús Feliciano,49.0,M,Piura,Sullana,2021-01-17,Web,Regular
11180,Ing. Alonso Miranda,31.0,M,Arequipa,Cercado,2021-10-28,Tienda Física,Regular
11181,Miguel Ángel Bañuelos,40.0,M,Trujillo,Mansiche,2021-12-18,Tienda Física,Ocasional
11182,Lic. Helena Marín,36.0,F,Trujillo,La Merced,2022-04-18,Web,Regular
11183,Ing. Andrea Barajas,32.0,F,Trujillo,Vista Alegre,2022-03-01,Tienda Física,Nuevo
11184,Adela Karla Briones,55.0,F,Trujillo,El Recreo,2020-07-29,Web,Premium
11185,Homero Arteaga Santillán,43.0,M,Trujillo,Centro,2022-03-19,App,Nuevo
11186,Rodrigo Esquibel Valle,29.0,M,Cusco,Cercado,2022-10-15,App,Regular
11187,Sr. Benito Hernandes,53.0,M,Lima,Magdalena,2021-06-26,Tienda Física,Ocasional
11188,Pamela Carranza Tapia,40.0,F,Trujillo,La Merced,2020-06-06,Tienda Física,Ocasional
11189,Flavio Claudio Almaraz Rincón,30.0,M,Arequipa,Cercado,2022-05-13,App,Regular
11190,Leticia Figueroa Altamirano,36.0,F,Lima,La Molina,2020-07-21,Tienda Física,Nuevo
11191,María Cristina Huerta Guardado,30.0,F,Lima,Pueblo Libre,2022-10-07,Web,Ocasional
11192,Luis Miguel Aguilera,57.0,M,Lima,Miraflores,2021-12-18,Tienda Física,Ocasional
11193,Elena Citlali Márquez Calderón,36.0,F,Piura,Veintiséis de Octubre,2020-01-29,App,Ocasional
11194,Trinidad Isabel Leyva Núñez,36.0,F,Lima,Jesus María,2020-02-18,Web,Regular
11195,Dra. Ana Barrientos,31.0,F,Lima,Surco,2021-04-02,Web,Regular
11196,Ricardo Solorio Laureano,35.0,M,Trujillo,La Merced,2020-03-17,Tienda Física,Regular
11197,Irene Juana Lucio,43.0,F,Arequipa,Paucarpata,2021-02-15,App,Regular
11198,Srita. Zoé Véliz,47.0,F,Cusco,San Sebastián,2021-04-26,App,Ocasional
11199,Lic. Yeni Vaca,23.0,F,Lima,Barranco,,Web,Regular
11200,Gloria Negrón,27.0,F,Lima,San Isidro,2022-08-03,App,Regular
11201,Concepción Olivo,26.0,F,Lima,Surco,2022-06-30,App,Regular
11202,Florencia Vergara,41.0,F,Lima,Magdalena,2021-07-26,Tienda Física,Nuevo
11203,Andrea Ruby Montaño,34.0,F,,Cercado,2020-10-20,Tienda Física,Regular
11204,Olga Indira Maldonado,37.0,F,Piura,Castilla,2022-02-11,App,Regular
11205,Citlali Leticia Gil,33.0,F,Lima,Jesus María,2022-12-23,Web,Ocasional
11206,Antonio Meléndez,56.0,M,Piura,Sullana,2021-12-27,App,Nuevo
11207,Jacinto Zeferino Barraza Gastélum,18.0,M,Cusco,Santiago,2020-01-19,Tienda Física,Ocasional
11208,Gabino Oswaldo Tórrez,34.0,M,Trujillo,El Recreo,2020-01-06,Web,Ocasional
11209,Luis Miguel Polanco,45.0,M,Piura,Castilla,2022-07-24,App,Nuevo
11210,Dra. Adriana Ortega,58.0,F,Lima,San Isidro,2021-09-11,App,Regular
11211,Liliana Marisela Rentería,51.0,F,Piura,Miraflores,2020-06-10,Web,Regular
11212,Dr. Gustavo Figueroa,39.0,M,Lima,Lince,2021-12-10,App,Premium
11213,Gerónimo Romo,49.0,M,Piura,Castilla,2022-10-20,App,Regular
11214,Ing. Abigail Sanabria,39.0,F,Piura,Castilla,2022-04-09,Web,Ocasional
11215,Rubén Santana Alejandro,18.0,M,Arequipa,Yanahuara,2021-09-07,App,Regular
11216,Gabriela Cardenas Rodríguez,27.0,F,Lima,Miraflores,2022-04-20,App,Ocasional
11217,Luisa Vázquez Maestas,35.0,F,Arequipa,Cerro Colorado,2021-03-05,App,Nuevo
11218,Aida Escamilla,32.0,F,Cusco,Wanchaq,2021-06-29,Tienda Física,Ocasional
11219,Patricia Alemán Carvajal,18.0,F,Lima,Barranco,2020-01-28,Tienda Física,Regular
11220,Andrés Evelio Terrazas Guillen,21.0,M,Trujillo,Mansiche,2021-01-27,App,Nuevo
11221,Ing. Ricardo Leiva,32.0,M,Cusco,Cercado,2022-10-07,App,Regular
11222,Carlota Indira Munguía Olmos,38.0,F,Arequipa,Cercado,2022-06-18,Tienda Física,Nuevo
11223,Francisco Javier Tórrez,37.0,M,Trujillo,Centro,2022-05-17,Tienda Física,Regular
11224,Norma Mata,33.0,F,Lima,Magdalena,2022-07-19,Tienda Física,Regular
11225,Federico Carlos Sauceda,38.0,M,Trujillo,Mansiche,2021-01-04,Tienda Física,Premium
11226,Wendolin Aurora Córdova,19.0,F,Cusco,Santiago,2022-03-19,Tienda Física,Ocasional
11227,Lic. Guillermo Rocha,41.0,M,Lima,San Miguel,2020-05-20,App,Regular
11228,Mauro Adame Castellanos,27.0,M,Lima,Jesus María,2021-05-04,App,Regular
11229,Laura Sandra Cotto,37.0,F,Lima,Lince,2022-08-24,Web,Ocasional
11230,Dra. Carlota Villalobos,34.0,F,Lima,Jesus María,2022-07-15,Web,Premium
11231,Rodrigo Alfredo Sandoval,,M,Lima,Pueblo Libre,2021-06-25,Web,Ocasional
11232,Aurelio Carranza,39.0,M,Lima,San Miguel,2022-10-09,Tienda Física,Ocasional
11233,Esther Rolón Guerrero,56.0,F,Trujillo,El Recreo,2022-04-17,Web,Ocasional
11234,Paola María Elena Santiago Lovato,36.0,F,Cusco,San Jerónimo,2020-12-04,Tienda Física,Nuevo
11235,Jorge Luis Castañeda,31.0,M,Lima,Pueblo Libre,2020-01-20,App,Regular
11236,Pablo Luis Manuel Fonseca,41.0,M,Piura,Castilla,2022-02-05,Web,Premium
11237,Mayte Herrera Alba,20.0,F,Arequipa,Yanahuara,2020-09-14,Web,Ocasional
11238,Ing. Delia Gallegos,21.0,F,Lima,Pueblo Libre,2021-04-12,Tienda Física,Regular
11239,Hermelinda Concepción Sepúlveda,44.0,F,Arequipa,Cayma,2022-07-17,Web,Regular
11240,Javier Vergara Adame,53.0,M,Lima,Lince,2022-04-21,Tienda Física,Nuevo
11241,Espartaco Cornelio Caldera,26.0,M,Lima,La Molina,2021-04-26,Tienda Física,Premium
11242,Lorena Baca Olivas,56.0,F,Arequipa,Cayma,2020-11-30,App,Regular
11243,Ruby Jasso,18.0,F,Trujillo,El Recreo,2020-07-30,App,Regular
11244,Martín Isaac Mesa Villarreal,58.0,M,Cusco,San Sebastián,2020-05-06,Tienda Física,Ocasional
11245,Marco Antonio Menéndez,45.0,M,Lima,Miraflores,2022-08-10,Web,Nuevo
11246,Indira María Elena Aragón Gaitán,29.0,F,Lima,La Molina,2021-04-29,Tienda Física,Ocasional
11247,Cornelio Cristian Zedillo Villanueva,44.0,M,Arequipa,Cayma,2020-07-13,App,Nuevo
11248,Darío Wilfrido Mercado Abrego,43.0,M,Trujillo,Centro,2020-02-29,Tienda Física,Premium
11249,Abelardo Federico Carrera Dávila,40.0,M,Cusco,Cercado,2022-05-08,Tienda Física,Premium
11250,Pablo Torres,43.0,M,Lima,San Miguel,2021-06-27,Web,Regular
11251,Jacinto Cristian Altamirano Corral,28.0,M,Piura,Miraflores,2020-10-13,Tienda Física,Ocasional
11252,Francisca María José Leal Rentería,30.0,F,Cusco,San Sebastián,2021-05-26,Web,Ocasional
11253,Guadalupe Bahena Paredes,30.0,F,Piura,Sullana,2020-08-04,Tienda Física,Regular
11254,Cristina Lourdes Solano Palacios,45.0,F,Lima,Jesus María,2022-02-17,App,Regular
11255,Dr. Mario Bonilla,40.0,M,Piura,Miraflores,2020-07-20,Web,Regular
11256,Antonio Villagómez,32.0,M,Lima,Lince,2022-06-24,Tienda Física,Ocasional
11257,Ing. Liliana Garza,37.0,F,Arequipa,Cercado,2021-08-09,Tienda Física,Regular
11258,Paulina Rebeca Ontiveros,29.0,F,Lima,San Isidro,2021-05-02,Tienda Física,Premium
11259,Luis Manuel Chacón Gutiérrez,46.0,M,Lima,Jesus María,2021-06-22,App,Regular
11260,Emilia Paola Carmona Tejeda,42.0,F,Arequipa,Paucarpata,2020-06-15,Web,Premium
11261,Esparta Valenzuela,39.0,F,Lima,Jesus María,2020-01-01,App,Ocasional
11262,David Castañeda,33.0,M,Arequipa,Cercado,2022-07-11,Tienda Física,Ocasional
11263,Bruno Verdugo Sisneros,22.0,M,Lima,Miraflores,2020-02-10,Tienda Física,Premium
11264,Clemente Torres,18.0,M,Trujillo,La Merced,2020-01-23,Tienda Física,Ocasional
11265,Lic. Zoé Murillo,55.0,F,Cusco,Wanchaq,2022-07-02,Web,Nuevo
11266,Juan Carlos Alarcón Escalante,19.0,M,Lima,Surco,2022-04-12,App,Nuevo
11267,Ángel Serna Peralta,42.0,M,Lima,Barranco,2020-05-27,App,Nuevo
11268,Amanda Paulina Feliciano Olivo,23.0,F,Lima,Barranco,2022-11-05,App,Regular
11269,Abril Carla Baeza,38.0,F,Cusco,Wanchaq,2020-08-01,Tienda Física,Regular
11270,Guillermina Natalia Barela Sotelo,24.0,F,Arequipa,Yanahuara,2022-04-16,Web,Nuevo
11271,Anel Barrientos,46.0,F,Lima,Barranco,,Tienda Física,Nuevo
11272,Leonor Margarita Paredes Navarro,18.0,F,Arequipa,Yanahuara,2020-09-22,Tienda Física,Premium
11273,Marcos Jos Jiménez Olivo,45.0,M,Piura,Miraflores,2020-06-21,,Ocasional
11274,Patricia Mota,42.0,F,Cusco,Wanchaq,2020-03-10,Tienda Física,Nuevo
11275,Ing. Rosalia Sandoval,35.0,F,Lima,Pueblo Libre,2022-06-01,Tienda Física,Premium
11276,Olivia Santacruz Alcántar,32.0,F,Lima,Barranco,2022-06-21,Tienda Física,Premium
11277,Dr. Pedro Jáquez,27.0,M,Trujillo,Centro,2021-05-06,Tienda Física,Nuevo
11278,Estela Irene de la Rosa Fuentes,35.0,F,Trujillo,El Recreo,2022-02-20,Tienda Física,Regular
11279,Ramiro Ramón Reynoso,40.0,M,Piura,Veintiséis de Octubre,2022-12-20,Tienda Física,Nuevo
11280,Miguel Horacio Cotto Griego,32.0,M,Piura,Sullana,2022-07-14,Tienda Física,Nuevo
11281,Claudia Reyes,62.0,F,Lima,Jesus María,2022-06-13,Tienda Física,Premium
11282,Alejandro Mariano Corona Lemus,34.0,M,Arequipa,Paucarpata,2021-05-31,Tienda Física,Regular
11283,Itzel Villegas,31.0,F,Trujillo,La Merced,2020-05-03,Web,Premium
11284,Iván Mariano Pedraza Farías,34.0,M,Lima,La Molina,2021-08-15,Web,Nuevo
11285,Sr. Nicolás Galván,40.0,M,Arequipa,Cerro Colorado,2021-08-19,Web,Ocasional
11286,Pascual Peralta,18.0,M,Arequipa,Yanahuara,2022-06-23,Web,Regular
11287,Dr. Federico Olivera,41.0,M,Lima,Jesus María,2022-11-17,App,Nuevo
11288,Jaime Eloy Almonte,38.0,M,Lima,San Miguel,2020-02-04,Tienda Física,Ocasional
11289,Gilberto Madrid Berríos,51.0,M,Lima,Miraflores,2022-08-02,Tienda Física,Premium
11290,Ruby Adriana Zarate Yáñez,30.0,F,Arequipa,Cercado,2021-09-25,Tienda Física,Ocasional
11291,Sra. Reina Guajardo,51.0,F,Cusco,Wanchaq,2020-10-19,Web,Nuevo
11292,Dr. Julio César Vélez,24.0,M,Lima,Surco,2020-04-28,Web,Ocasional
11293,María Cristina Gil,34.0,F,Trujillo,La Merced,2020-06-07,Web,Ocasional
11294,Eugenia Campos Garay,42.0,F,Arequipa,Cercado,2020-03-10,App,Regular
11295,Nicolás Diego Olmos,32.0,M,Trujillo,El Recreo,2020-04-01,Web,Ocasional
11296,Dr. Iván Naranjo,25.0,M,Lima,Miraflores,2022-01-10,Tienda Física,Ocasional
11297,Mauro José Emilio Godínez Mota,33.0,M,Arequipa,Cayma,2021-09-01,Tienda Física,Regular
11298,Sr. Miguel Laboy,49.0,M,Trujillo,El Recreo,2020-09-06,Tienda Física,Ocasional
11299,Sessa Montañez Paz,59.0,F,Arequipa,Cercado,2021-11-15,App,Premium
11300,Karla Ana Barraza,58.0,F,Arequipa,Paucarpata,2020-10-10,Web,Regular
11301,Cristal Jimínez,51.0,F,Lima,Surco,2022-09-29,Tienda Física,Nuevo
11302,Jorge Luis Jacinto Casares,48.0,M,Lima,Surco,2021-08-05,Web,Regular
11303,Eugenio Rosario,18.0,M,Lima,La Molina,2022-12-29,Tienda Física,Regular
11304,Pamela Saucedo,59.0,F,Lima,Magdalena,2021-04-14,Tienda Física,Regular
11305,Serafín Tejeda,32.0,M,Arequipa,Yanahuara,2020-03-01,Web,Ocasional
11306,Conchita Araceli Ruiz,39.0,F,Trujillo,Centro,2020-08-04,Tienda Física,Premium
11307,Sr. Armando Mendoza,27.0,M,Arequipa,Cercado,2020-03-18,Web,Regular
11308,Joaquín Emilio Lucio,58.0,M,Lima,Surco,2020-08-10,App,Ocasional
11309,Jaime Lugo Partida,72.0,M,Piura,Miraflores,2020-10-04,Tienda Física,Nuevo
11310,Marisol Karla Vélez Iglesias,41.0,F,Trujillo,La Merced,2021-08-20,Tienda Física,Regular
11311,Abril Pedraza,51.0,F,Piura,Miraflores,2022-08-29,App,Nuevo
11312,Dalia Tello,40.0,F,Lima,Pueblo Libre,2022-04-27,Web,Regular
11313,Marisol Margarita Zedillo,41.0,F,Lima,Jesus María,2021-04-21,Web,Premium
11314,Ing. José Emilio Navarro,34.0,M,Lima,Barranco,2020-07-01,Tienda Física,Regular
11315,Sr. Bernabé Lovato,56.0,M,Trujillo,,2022-09-30,App,Ocasional
11316,Karina Linda Cortez,43.0,F,Trujillo,El Recreo,2022-01-06,App,Regular
11317,Dulce María Nava,39.0,F,Lima,Jesus María,2022-10-20,Web,Nuevo
11318,Claudio Mejía Saldaña,24.0,M,Piura,Sullana,2021-10-17,Web,Ocasional
11319,Enrique Mariano Jasso,61.0,M,Lima,Pueblo Libre,2021-05-05,Web,Premium
11320,Modesto Iglesias,28.0,M,Lima,San Isidro,2022-01-18,Tienda Física,Ocasional
11321,Enrique Reynaldo Almonte Roybal,54.0,M,Lima,Miraflores,2020-01-23,Tienda Física,Regular
11322,Anabel Leticia Gutiérrez Fierro,34.0,F,Arequipa,Yanahuara,2022-07-19,Tienda Física,Ocasional
11323,Antonio Ángel Arredondo Ávila,24.0,M,Lima,Miraflores,2021-05-03,Tienda Física,Regular
11324,David Horacio Mateo Zamudio,26.0,M,Arequipa,Yanahuara,2021-09-03,Web,Regular
11325,Blanca Cristina Calderón,39.0,F,,Cerro Colorado,2022-12-06,Tienda Física,Regular
11326,Oswaldo David Quiñones Perales,44.0,M,Lima,Magdalena,2022-09-06,Tienda Física,Regular
11327,Natalia Figueroa Campos,30.0,F,Lima,Pueblo Libre,2022-04-10,App,Ocasional
11328,Adalberto Isaac Aguayo Palomino,50.0,M,Lima,Lince,2020-03-04,Tienda Física,Ocasional
11329,Reina Delgado,42.0,F,Lima,Surco,2020-10-08,Tienda Física,Ocasional
11330,Oswaldo Genaro Esquibel Portillo,41.0,M,Lima,San Miguel,2021-11-27,Tienda Física,Ocasional
11331,Jaime Alvaro Guajardo Arias,41.0,M,Lima,Magdalena,2020-01-15,Tienda Física,Ocasional
11332,Gloria Ángela Mercado,50.0,F,Lima,Surco,2020-09-29,Tienda Física,Regular
11333,Darío Wilfrido Zaragoza,43.0,M,Arequipa,Paucarpata,2020-06-02,Tienda Física,Regular
11334,José Carlos Ocampo Aguirre,50.0,M,Lima,Surco,2021-03-07,Tienda Física,Regular
11335,Carolina Velásquez,51.0,F,Trujillo,El Recreo,2021-08-20,Web,Nuevo
11336,Sara Segura,47.0,F,Lima,La Molina,2021-08-09,App,Premium
11337,Maximiliano Armenta Abrego,32.0,M,Piura,Castilla,2020-02-13,App,Regular
11338,Joaquín Horacio Sosa Alcántar,18.0,M,Piura,Castilla,2021-05-08,Web,Ocasional
11339,José Luis Suárez,54.0,M,Lima,San Isidro,2020-08-31,Web,Regular
11340,Homero Ceballos Campos,18.0,M,Piura,Miraflores,2020-09-19,App,Ocasional
11341,Pedro Mateo Matos Almaraz,38.0,M,Lima,Pueblo Libre,2022-09-14,App,Nuevo
11342,Enrique Madera Vanegas,31.0,M,Lima,Surco,2020-07-18,Web,Regular
11343,Alejandro Rubén Guardado Matos,31.0,M,Cusco,Cercado,2020-09-17,Web,Regular
11344,Georgina Lilia Solorzano Valle,36.0,F,Trujillo,Mansiche,2020-12-11,Tienda Física,Nuevo
11345,Ing. Rosalia Velázquez,37.0,F,Arequipa,Cerro Colorado,2020-01-25,Tienda Física,Ocasional
11346,Jacobo Claudio Saiz,28.0,M,Lima,La Molina,2022-08-13,Tienda Física,Regular
11347,Adela Amaya Ayala,19.0,F,Arequipa,Cercado,2021-11-21,Web,Nuevo
11348,Samuel César Reynoso,29.0,M,Piura,Miraflores,2022-08-26,App,Ocasional
11349,Anel Perales,35.0,F,Lima,Lince,2021-05-15,Web,Regular
11350,Gerardo Felix Tovar,33.0,M,Arequipa,Yanahuara,2020-04-15,Tienda Física,Regular
11351,Mónica Porras,48.0,F,Piura,Castilla,2021-06-30,Tienda Física,Regular
11352,Zacarías Zavala Acosta,41.0,M,Trujillo,Centro,2022-08-12,App,Ocasional
11353,Gilberto Sanches,55.0,M,Cusco,Cercado,2020-10-13,App,Nuevo
11354,Lic. Yeni Sarabia,40.0,F,Piura,Castilla,2020-10-12,Tienda Física,Regular
11355,Dra. Indira Razo,36.0,F,Arequipa,Paucarpata,2021-12-13,Tienda Física,Nuevo
11356,Fabiola Catalina Archuleta,52.0,F,Lima,Jesus María,2021-03-23,Web,Premium
11357,Leticia Rincón,23.0,F,Piura,Veintiséis de Octubre,2020-06-26,Tienda Física,Ocasional
11358,María Elena Karla Marín Pacheco,27.0,F,Trujillo,Vista Alegre,2021-09-17,Tienda Física,Regular
11359,Sra. Alejandra Pérez,61.0,F,Lima,Jesus María,2021-04-27,Tienda Física,Nuevo
11360,Andrea Amalia Vallejo Zúñiga,28.0,F,Trujillo,Vista Alegre,2021-11-06,Tienda Física,Nuevo
11361,Carlos Alemán Velásquez,51.0,M,Lima,San Miguel,2021-01-03,App,Ocasional
11362,Teresa Eugenia Rivero,25.0,F,Cusco,San Sebastián,2022-05-14,Tienda Física,Ocasional
11363,Germán Barajas,51.0,M,Cusco,Santiago,2020-05-01,Tienda Física,Regular
11364,Homero López Raya,44.0,M,Arequipa,Cerro Colorado,2020-02-21,Tienda Física,Regular
11365,Sr. Samuel Barraza,37.0,M,Arequipa,Paucarpata,2022-07-14,Tienda Física,Ocasional
11366,Adela Preciado,35.0,F,Lima,Barranco,2020-03-16,Web,Premium
11367,Sr. Agustín Vela,34.0,M,Lima,Jesus María,2022-02-22,Tienda Física,Regular
11368,Ing. Alberto Tijerina,48.0,M,Cusco,Santiago,2021-10-25,Tienda Física,Ocasional
11369,Verónica Leonor Zarate Cardenas,38.0,F,Piura,Veintiséis de Octubre,2020-08-09,Tienda Física,Regular
11370,Darío Rangel Iglesias,41.0,M,Lima,Surco,2021-09-20,Web,Regular
11371,Ing. Rafaél Valadez,18.0,M,Arequipa,Paucarpata,2021-05-29,Tienda Física,
11372,Felipe Mauro Alonzo,56.0,M,Lima,Jesus María,2020-11-29,Tienda Física,Nuevo
11373,Delia Nadia Palomo Godoy,28.0,F,Lima,Miraflores,2022-05-16,Web,Nuevo
11374,Patricio Cortés Almonte,49.0,M,Cusco,Cercado,2022-07-01,Tienda Física,Premium
11375,Miguel Ángel Barrientos Briones,31.0,M,Piura,Miraflores,2022-07-16,Web,Ocasional
11376,Isaac Zamora Acosta,35.0,M,Lima,Surco,2020-03-02,Tienda Física,Ocasional
11377,Aurelio Enríquez Gil,21.0,M,Arequipa,Cercado,2021-10-29,App,Regular
11378,Dr. José Carlos Zavala,33.0,M,Lima,San Miguel,2020-10-25,App,Premium
11379,María Luisa Feliciano,20.0,F,Trujillo,Vista Alegre,2020-04-13,App,Ocasional
11380,Cornelio Hugo Ledesma Flores,40.0,M,Lima,,2020-10-31,Tienda Física,Ocasional
11381,Fernando Roberto Villalobos Adame,41.0,M,Trujillo,Centro,2020-02-27,Tienda Física,Premium
11382,Dra. Asunción Alvarado,51.0,F,Cusco,Santiago,2020-09-10,Web,Regular
11383,Srita. Emilia Munguía,,F,Piura,Castilla,2020-11-11,App,Ocasional
11384,Linda Dueñas,22.0,F,Lima,Miraflores,2022-08-07,Tienda Física,Nuevo
11385,Guillermina Olivia Salinas,48.0,F,Lima,Lince,2020-10-29,Tienda Física,Regular
11386,Ing. Noemí Vera,35.0,F,Arequipa,Cercado,2020-01-02,Tienda Física,Ocasional
11387,Javier Esteban Tejada,54.0,M,Arequipa,Paucarpata,2022-01-23,Tienda Física,Ocasional
11388,Sr. Rolando Lovato,25.0,M,Lima,Magdalena,2021-05-30,Web,Nuevo
11389,María Elena Linda Munguía,21.0,F,Lima,Pueblo Libre,2021-01-11,Tienda Física,Ocasional
11390,Esmeralda Juana Ávalos Quintanilla,41.0,F,Trujillo,Mansiche,2022-09-22,App,Regular
11391,Joaquín Patricio Fernández,38.0,M,Arequipa,Cerro Colorado,2022-05-05,App,Regular
11392,Omar Jorge Luis Cotto,29.0,M,Trujillo,Mansiche,2022-08-31,Tienda Física,Nuevo
11393,Carolina Gaona Bustamante,45.0,F,Lima,Magdalena,2021-10-10,Web,Ocasional
11394,José Emilio Jos Villegas Chacón,56.71103573490892,M,Piura,Sullana,2022-11-12,App,Nuevo
11395,Inés Fonseca Cantú,51.0,F,Piura,Veintiséis de Octubre,2021-09-23,Tienda Física,Ocasional
11396,Dra. María José Merino,52.0,F,Arequipa,Yanahuara,2022-06-17,Web,Regular
11397,Alfredo Gamboa Galván,49.0,M,Cusco,Santiago,2021-03-10,Tienda Física,Ocasional
11398,Santiago Alonso Mendoza Montero,50.0,M,Piura,Castilla,2022-02-22,Web,Ocasional
11399,Ana Esther Polanco,23.0,F,Trujillo,Vista Alegre,2022-09-03,Tienda Física,Regular
11400,Trinidad Teresa Ureña Guerra,35.0,F,Piura,Miraflores,2021-05-23,Tienda Física,Nuevo
11401,David Sierra,50.0,M,Lima,Magdalena,2022-02-07,Web,Ocasional
11402,Rubén Borrego,27.0,M,Arequipa,Cayma,2021-02-17,Tienda Física,Premium
11403,Gabriel Javier Terán de la O,55.0,M,Piura,Castilla,2021-09-28,Web,Regular
11404,Leonardo Almaraz,53.0,M,Lima,Miraflores,2021-01-23,Web,Regular
11405,Srita. Ofelia Irizarry,26.0,F,Lima,Miraflores,2022-04-03,Tienda Física,Nuevo
11406,Humberto Vélez Briones,51.0,M,Trujillo,El Recreo,2021-11-22,Tienda Física,Ocasional
11407,Pedro Raúl Gil Dueñas,51.0,M,Arequipa,Yanahuara,2021-11-08,Web,Premium
11408,Porfirio Bernabé Domínguez Alfaro,60.0,M,Lima,Jesus María,2022-01-24,Web,Regular
11409,Carolina Lourdes Aguayo Henríquez,40.0,F,Lima,Barranco,2021-03-10,App,Regular
11410,Óliver Tijerina,44.0,M,Piura,Castilla,2020-03-19,App,Ocasional
11411,Lic. Aldonza Jaramillo,35.0,F,Arequipa,Paucarpata,2021-08-03,Web,Regular
11412,Jesús Jaime Hernádez,39.0,M,Arequipa,Paucarpata,2021-11-18,Web,Premium
11413,Elsa Marín,49.0,F,Lima,Jesus María,2021-08-24,App,Nuevo
11414,Lic. Mateo Casárez,48.0,M,Lima,Lince,2021-08-22,Tienda Física,Ocasional
11415,Julio César Aldo Tirado,45.0,M,Trujillo,Vista Alegre,2021-06-30,App,Regular
11416,Ing. Gonzalo Villalobos,42.0,M,Trujillo,La Merced,2021-06-14,Tienda Física,Regular
11417,José Emilio Daniel Casares,39.0,M,Arequipa,Cerro Colorado,2022-09-24,Web,Regular
11418,José Luis Federico Alcántar,39.0,M,Cusco,Cercado,2021-10-07,App,Regular
11419,Juan Carlos Olivera,36.0,M,Trujillo,La Merced,2022-01-18,Tienda Física,Ocasional
11420,José Manuél Jorge Luis Tejada Arroyo,50.0,M,Arequipa,Paucarpata,2020-03-04,App,Regular
11421,Anel Robles Cornejo,59.0,F,Trujillo,Mansiche,2022-11-26,Web,Regular
11422,Luis Manuel Arguello,29.0,M,Lima,San Miguel,2021-12-23,Tienda Física,Regular
11423,Helena Anel Sandoval,44.0,F,Lima,San Isidro,2021-11-27,Tienda Física,Regular
11424,Eugenia Camila Linares Valadez,45.0,F,Lima,Surco,2022-12-17,Tienda Física,Nuevo
11425,Federico Arenas,29.0,M,Lima,Jesus María,2021-05-01,App,Nuevo
11426,Marcos Crespo León,24.0,M,Lima,Pueblo Libre,2021-05-29,Web,Regular
11427,Ana Luisa Isabela Sanabria,51.0,F,Arequipa,Cerro Colorado,2020-07-04,Web,Ocasional
11428,Adela Linda Riojas Fonseca,57.0,F,Lima,Magdalena,2021-05-05,App,Premium
11429,Mónica Toledo,45.0,F,Lima,Lince,2022-06-12,Tienda Física,Nuevo
11430,José Evelio Montes,20.0,M,Cusco,Cercado,2021-02-14,Tienda Física,Regular
11431,José Robles Zamora,58.0,M,Arequipa,Cerro Colorado,2022-10-24,Web,Ocasional
11432,Espartaco Salazar Saldivar,50.0,M,Arequipa,Yanahuara,2020-04-11,Tienda Física,Ocasional
11433,Sr. Cristobal Rendón,31.0,M,Lima,Barranco,2022-06-12,Web,Regular
11434,Federico Dueñas,50.0,M,Cusco,San Sebastián,2021-01-05,Tienda Física,Premium
11435,José Eduardo Trejo,52.0,M,Cusco,Santiago,2020-02-29,Web,Ocasional
11436,Estefanía Celia Botello Ordóñez,29.0,F,Lima,Lince,2022-01-12,Tienda Física,Regular
11437,Bruno Rendón Valverde,18.0,M,Cusco,Cercado,2020-02-02,Web,Regular
11438,María Elena Ángela Castañeda,46.0,F,Lima,La Molina,2020-08-02,App,Nuevo
11439,Jacinto Tamayo Vázquez,39.0,M,Trujillo,Mansiche,2022-12-28,Web,Ocasional
11440,Rosario Ariadna Rojas,32.0,F,Lima,Jesus María,2022-06-13,Tienda Física,Nuevo
11441,Ing. Mauricio Apodaca,22.0,M,Arequipa,Cayma,2022-05-26,Tienda Física,Regular
11442,Hernán Martínez,39.0,M,Arequipa,Yanahuara,2022-09-29,Web,Regular
11443,Juan Carlos Sotelo de León,35.0,M,Lima,La Molina,2022-08-05,Tienda Física,Regular
11444,Benito Wilfrido Zamudio,34.0,M,Lima,Barranco,2020-07-31,Web,Nuevo
11445,Elena Estela Saiz,42.0,F,Lima,Lince,2022-02-14,Tienda Física,Premium
11446,Berta Ocampo Barajas,36.0,F,Piura,Miraflores,2021-06-26,Tienda Física,Regular
11447,Iván Jesús Armas Vela,22.0,M,Cusco,Cercado,2021-03-19,Tienda Física,Regular
11448,Yolanda Carmen Lugo,34.0,F,Lima,Miraflores,2022-05-11,Tienda Física,Ocasional
11449,Dr. Gabriel Ceballos,45.0,M,Piura,Miraflores,2022-11-07,Tienda Física,Nuevo
